
**** Error Estimation Summary ****

BS-DISP Displaced Species:
Percent of Factor Total for Plant decomposition,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,0.00761439356915505,0.005345296,0.007962842,0.009502498,0.01195655,0.01538538,1.787268,0.04150094,0.03845705,0.004501077,0.007404156,0.01000207,
Chloroform,0.00160163429769602,0.00055014,0.001614181,0.002027547,0.002475961,0.003765627,0.05078973,0.005278086,0.005198732,0.0008628964,0.001538681,0.00214343,
Trichlorofluoromethane,0.0102924365846186,0,0.006035991,0.01505837,0.02452006,0.03825533,0,0.04881786,0.04890298,0.003311133,0.01054384,0.01701627,
Dichlorodifluoromethane,0.0343610965567098,0.02380838,0.04013374,0.04967814,0.06174995,0.07445632,8.093312,0.09670573,0.08276298,0.022499,0.03261854,0.04167435,
Carbon Tetrachloride,0.00214794377160089,0,0.002417974,0.004166088,0.005926141,0.01135571,0,0.01349036,0.01351388,0.0002714064,0.002251373,0.004023213,
1_1_2-Trichlorotrifluoroethane,0.0040790448145331,0.004873584,0.006064311,0.007362149,0.009090759,0.0125674,1.607731,0.01858136,0.01581054,0.001895853,0.00409598,0.006064839,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0.000677156755617815,0,0.000936988,0.001275948,0.001585945,0.002422664,0,0.003856829,0.003863554,0.0002809595,0.0006650877,0.001008838,
Tetrachloroethene,0.0004118246024439,6.319797E-05,0.0002578762,0.0003591773,0.0004511774,0.000795894,0.007348713,0.001474214,0.001463972,0.0002573503,0.000398276,0.0005243882,
1_2-Dichlorobenzene,0,0,0,0,3.423123E-05,0.0003238942,0,0.0004017914,0.0004024919,0,5.851105E-05,0.0001108717,
1_4-Dichlorobenzene,0.000104660167167696,0,0,0.0001001788,0.0001753353,0.000564232,0,0.0008713138,0.000872833,6.128203E-05,0.0001472841,0.000224246,
PCBTF,0.0014353999778518,0.0003909162,0.0006903652,0.0009931832,0.001376625,0.001973744,0.08702285,0.002494122,0.002346739,0.001074031,0.001334041,0.00156672,
N-Butane,0.0108311883477849,0,0,0.004132283,0.01219334,0.02274215,-1.070351E-16,0.04966843,0.04975503,0,0.01033186,0.01957768,
Isobutane,0.0110633937127681,0,0,0.00395151,0.01095217,0.02293274,0,0.0302706,0.03032338,-2.700938E-18,0.008916396,0.01689554,
N-Pentane,0.00399975948458828,0,0,0,0.002994349,0.006849334,0,0.0207934,0.02082966,0,0.00313107,0.005933016,
Isopentane,0.0206230148869836,0.003068568,0.01123152,0.01707037,0.02362563,0.0402405,0.4760521,0.0816964,0.08100881,0.01197036,0.01955382,0.02634014,
2-Methyl pentane,0.00938498154990498,0,0.003999028,0.01104593,0.02117501,0.03906544,0,0.05959469,0.0596986,0,0.009270262,0.01756607,
Butene,0.00490739110132854,0,0.001770274,0.004759022,0.007802025,0.01789026,0,0.0238353,0.02387686,-9.691654E-19,0.00534536,0.01012884,
Propylene,0.0211721849897194,0,0.007777088,0.01503017,0.02110607,0.04434592,0,0.04926209,0.04934798,0.003242949,0.01804614,0.03129329,
cis-2-Pentene,0,0,0,0,2.503018E-05,0.0007588238,-1.015943E-18,0.001721899,0.001724902,0,4.210233E-05,7.977904E-05,
Isoprene,0.0583797838152722,0.007875958,0.03600131,0.06205565,0.09506952,0.1286051,0,0.1675421,0.1678342,0.007639744,0.06265628,0.1118897,
alpha-Pinene,0.00939522330744796,0.002563219,0.007102821,0.01111409,0.01753525,0.02460459,0,0.03385912,0.03391816,0,0.01012867,0.01919265,
MVK,0.0267027340629305,0,0.0149181,0.02895798,0.03921693,0.06119651,0,0.08442246,0.08456966,0.003216514,0.02879257,0.05168018,
Benzene,0,0,0,0,0.004724265,0.05497994,0,0.1124655,0.1126615,0,0.002251054,0.004265487,
Toluene,0.0234271374694418,0.000795151,0.009868455,0.01502348,0.0202892,0.03168484,0,0.04262603,0.04270035,0.01117676,0.02116103,0.03009579,
Ethylbenzene,0.00439971777484444,0.0007262141,0.001875802,0.002932495,0.003696449,0.005847331,0.3279662,0.007386927,0.00682797,0.002396661,0.004023054,0.005478487,
Propylbenzene,0.000876517863652788,0,0.000383973,0.0006504925,0.000825889,0.001362334,0,0.001674437,0.001677356,0.0004184038,0.000829967,0.001198268,
m_p-Xylene,0.00500663020027952,0,0.0001739104,0.002272855,0.00492228,0.007580153,-2.280811E-19,0.009272095,0.009288263,0.001992113,0.004481789,0.00670976,
o-Xylene,0.00429412172293575,4.316321E-05,0.001055148,0.002154449,0.003450697,0.005930095,0.07321755,0.007204581,0.007089482,0.002076705,0.003894681,0.005521558,
p-Isopropyl Toluene,0.00152976541286853,0,0.0007822363,0.001388804,0.002161791,0.003657179,0,0.003054391,0.003059717,0.000801968,0.001571984,0.002261059,
Naphthalene,0.00295615970736357,0.00084523,0.002129374,0.002789142,0.003478443,0.004656844,0,0.005317068,0.005326339,0.002080351,0.00295827,0.003743905,
Methanol,99.4315733599758,99.94903,99.80057,99.44487,98.92469,97.93195,87.4893,97.25346,97.27049,99.90098,99.22891,98.62746,
Ethanol,0,0,0,0.03077294,0.1592184,0.4054019,-1.096401E-15,0.3857071,0.3863796,0,0.125093,0.2370367,
Phenol,0.0100353331538844,0,0.004059393,0.02086298,0.03118087,0.05251097,0,0.07341181,0.07353982,0,0.01552276,0.02941383,
Formaldehyde,0.126491003116645,0,0,0.1238239,0.2681903,0.539367,0,0.7364643,0.7377484,0,0.1928097,0.3653521,
Acetaldehyde,0.109389033840128,0,0.01319061,0.06727818,0.1280031,0.2399416,0,0.3232971,0.3238608,0,0.1187733,0.2250617,
Isovaleraldehyde,0,0,0.0001195069,0.000924815,0.003082758,0.009196734,-7.925401E-19,0.01107232,0.01109163,0,0.0009883286,0.001872768,
Hexaldehyde,0,0,0,0,0.0007990217,0.01528547,0,0.0174653,0.01749575,0,0.00111145,0.002106069,
m_p-Tolualdehyde,0.000124596277971193,0,2.43027E-05,8.742348E-05,0.0001343675,0.0001962931,-2.075797E-19,0.0002781081,0.000278593,3.304387E-05,0.0001276028,0.000212222,
Phenylacetaldehyde,0.00495224293608575,0,0.005091383,0.009994742,0.01507446,0.02436301,0,0.03226763,0.03232389,0,0.005855926,0.0110963,
Cyclohexanone,0.000187106315388713,0,8.192008E-05,0.0001499708,0.0002314137,0.0003483241,0,0.000415473,0.0004161974,9.523746E-05,0.0001845778,0.0002645271,
Methyl acetate,0.0139014200443341,2.238372E-05,0.008293362,0.0147487,0.03444665,0.05595434,0,0.08636305,0.08651363,0.007082784,0.01343228,0.01911434,
n-Butyl acetate,0.00987376059954254,0,0,0.00355146,0.007297596,0.01631676,0,0.02166332,0.02170109,0.004366714,0.008487624,0.01217536,
D5-Siloxane,0.0118041553143683,0,0.003391088,0.007087193,0.01306381,0.02236842,0,0.03299162,0.03304914,0.005416825,0.01027882,0.01462975,

Percent of Factor Total for institutional refrigerator, air conditioning,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,0.593531354087972,3.824125,0.9823597,0.6740035,0.5581769,0.4209366,6.463266,0.5538189,0.4361077,0.9614189,0.6325061,0.4982085,
Chloroform,0.107740427336497,0.5302067,0.1575157,0.1038986,0.08664548,0.06688599,0.8607596,0.09582571,0.08058888,0.1729659,0.1148838,0.09116846,
Trichlorofluoromethane,1.74383424279668,11.74781,2.840261,1.9186,1.576958,1.264163,14.03535,1.608412,1.360877,2.890558,1.862729,1.443058,
Dichlorodifluoromethane,4.00297475277087,27.53633,7.053027,4.531651,3.612086,2.696748,39.34709,3.519939,2.806292,6.758876,4.26505,3.246802,
Carbon Tetrachloride,0.552472140530999,2.996216,0.8479764,0.5873644,0.4947668,0.3993658,3.650147,0.5080788,0.4454914,0.9258253,0.590434,0.4534911,
1_1_2-Trichlorotrifluoroethane,0.655156002707513,5.069966,1.018814,0.6899789,0.6124196,0.4636503,3.945072,0.5623341,0.4949529,1.090451,0.700182,0.540832,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0.157945407543246,0.7470429,0.2728474,0.1808937,0.145115,0.1108023,1.245799,0.1367944,0.114704,0.2668,0.1682319,0.1279858,
Tetrachloroethene,0.00545330369237494,0,0.00702175,0.006950229,0.007077849,0.006846869,0,0.007422343,0.00757019,0.005864908,0.00579371,0.005764639,
1_2-Dichlorobenzene,0.00167045791699853,0,0.001265911,0.005221423,0.00577012,0.05098163,-5.276565E-18,0.05361579,0.05468377,0.001444736,0.004178399,0.005294574,
1_4-Dichlorobenzene,0,0,0,0.001905696,0.005381743,0.006255509,0,0.005661628,0.005774403,-3.562622E-20,0.00287638,0.004050828,
PCBTF,0,0,0,0.00152582,0.004858774,0.006415932,0,0.009059627,0.009240087,0,0.0002707537,0.0003813045,
N-Butane,0.906718328002476,1.338567,1.404455,1.461823,1.464292,1.408242,2.751849,1.345474,1.31746,1.266464,1.002146,0.8942236,
Isobutane,0,0,0,0.2195098,0.3151104,0.3723178,0,0.4328192,0.4414406,0,0.05924122,0.08342987,
N-Pentane,0.0301291983599569,0,0,0.1075647,0.1298356,0.299006,-3.748891E-18,0.2329385,0.2375785,0,0.06864981,0.09668006,
Isopentane,0,0,0,0.01849798,0.1067292,0.2017581,0,0.1869435,0.1906672,0,0.03065761,0.04317535,
2-Methyl pentane,0.215177508534441,0,0,0.09395698,0.1597661,0.2604287,0,0.2554629,0.2605516,0.1344648,0.2079919,0.2380136,
Butene,0.423681402020703,0.4529547,0.7865911,0.6365951,0.561796,0.5434736,0,0.5121968,0.5223994,0.5604148,0.4490595,0.4035922,
Propylene,2.07314394454769,7.284387,2.931142,2.365019,2.145831,1.971374,7.277447,2.014604,1.909772,3.239019,2.234637,1.82454,
cis-2-Pentene,0.0261092648860543,0,0.02520614,0.02995615,0.03091285,0.02719025,0,0.03412435,0.03480408,0.03614904,0.02734224,0.02374635,
Isoprene,0.297661384146014,0.8480344,1.722889,1.637377,1.640702,1.675708,0,1.834761,1.871308,0,0.4408693,0.6208797,
alpha-Pinene,0.265726440268369,3.504058,0.7414126,0.558055,0.4826362,0.460314,3.111226,0.5406338,0.4894297,0.3304209,0.2957639,0.2816131,
MVK,0.0282637390354661,0,0.6527166,0.6404299,0.6051757,0.692782,0,0.7171128,0.7313972,-2.37143E-18,0.1471832,0.2072793,
Benzene,0.50042558652248,0,0.3487126,0.4425679,0.5006597,0.6957662,0,0.6867902,0.7004705,0.4470281,0.5214604,0.5518516,
Toluene,0.0652409167594627,0.6361757,0.2524475,0.2293878,0.2350499,0.2798066,0,0.2912492,0.2970506,0,0.07519689,0.1059004,
Ethylbenzene,0.0097132866696211,0.09928595,0.03512282,0.03768049,0.04059226,0.04947104,0,0.05228063,0.05332202,0,0.01212898,0.01708133,
Propylbenzene,0,0,0,0.00353717,0.007065508,0.008731867,-1.251847E-18,0.01054592,0.01075599,0,0.001397869,0.00196863,
m_p-Xylene,0.0265296500859395,0,0.04305547,0.06629927,0.1011499,0.1341937,0,0.1561926,0.1593038,0.005921405,0.03541609,0.04745899,
o-Xylene,0.00299811081190882,0,0.01442196,0.02935803,0.04459055,0.05227342,0,0.05584751,0.05695995,0,0.0106143,0.01494821,
p-Isopropyl Toluene,0.00555887770280067,0,0,0.01081025,0.01809534,0.0285822,0,0.03196723,0.03260399,0,0.008148314,0.01147533,
Naphthalene,0,0,0,0,0.009061431,0.01605669,0,0.0218095,0.02224392,0,0.000999387,0.001407444,
Methanol,74.1717137047519,0,60.7149,62.54092,62.78191,64.58554,-3.010077E-15,62.79063,64.04137,69.59661,71.68773,72.54154,
Ethanol,5.27320685106047,0,0,5.200897,5.328429,5.311176,-4.806362E-16,4.682324,4.775593,2.60381,4.587402,5.397318,
Phenol,1.52332309703869,8.46144,2.964498,2.020101,1.839077,1.575446,0,1.603438,1.635378,2.359218,1.638193,1.343793,
Formaldehyde,2.34484176549625,0.3181969,7.955699,7.233616,8.051294,7.374262,0,7.402244,7.54969,0,3.240526,4.563658,
Acetaldehyde,0,0,0,1.189288,2.32715,3.01956,0,3.307584,3.373468,0,0.5832015,0.8213271,
Isovaleraldehyde,0.637791227689526,4.694923,1.072268,0.7495841,0.6393992,0.4708258,3.274515,0.5397269,0.4852522,1.039864,0.6785977,0.53109,
Hexaldehyde,1.73112714470924,12.26905,2.854028,2.014898,1.72382,1.434667,5.268253,1.425909,1.349373,2.805507,1.856114,1.468469,
m_p-Tolualdehyde,0,0,0,0.0005938245,0.001544853,0.002550634,0,0.002154495,0.002197411,0,0.00048967,0.000689606,
Phenylacetaldehyde,1.37463571810201,7.599784,2.280625,1.597502,1.297061,1.020176,8.769223,1.186305,1.03526,2.23049,1.463352,1.150124,
Cyclohexanone,0.00681215107995854,0.04143789,0.01077131,0.008303678,0.008449789,0.009108095,0,0.009612687,0.009804164,0.01019916,0.007250674,0.006046785,
Methyl acetate,0.231933202723048,0,0.007950013,0.12217,0.1991031,0.3946131,0,0.2786297,0.2841798,0.2602246,0.2450202,0.2388121,
n-Butyl acetate,0.00676127491656334,0,0,0.03171822,0.09445305,0.1092685,0,0.2250298,0.2295122,0,0.02040103,0.02873092,
D5-Siloxane,0,0,0,0,0,0.02227878,0,0.07170299,0.07313126,0,0.0156898,0.02209607,

Percent of Factor Total for Biogenic,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,0.233805568797523,0.09116724,0.4268761,0.4718785,0.445833,0.3379863,0,0.3070301,0.3122184,0.3591198,0.269982,0.2422334,
Chloroform,0.0157248931295782,0,0.01332191,0.0763114,0.08186785,0.05772924,0,0.05434045,0.05525872,0.0003677128,0.02213784,0.02891493,
Trichlorofluoromethane,0.968482692788791,0.7400228,1.415347,1.618816,1.475257,1.008085,2.529601,0.9741979,0.9479138,1.808015,1.101852,0.8820221,
Dichlorodifluoromethane,0.959233006969757,0,1.887815,1.441361,1.669546,1.376204,0,1.151085,1.170536,1.44177,1.008999,0.8742767,
Carbon Tetrachloride,0.246344981212703,0.2810289,0.3637366,0.427929,0.4134893,0.2790936,0,0.2408243,0.2448938,0.4421103,0.2782549,0.2272466,
1_1_2-Trichlorotrifluoroethane,0.26196050161389,0.1825962,0.374299,0.4869763,0.4442122,0.3160591,0,0.2721593,0.2767584,0.4519154,0.2982212,0.250376,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0.0552118659766175,0.001326368,0.05748058,0.08220363,0.09009159,0.07329874,0,0.05795421,0.05893354,0.09686391,0.06028571,0.04889888,
Tetrachloroethene,0.00418542942846037,0,0.003156341,0.009105604,0.01051124,0.008168792,0,0.008846327,0.008995814,0.003251551,0.004609761,0.005032575,
1_2-Dichlorobenzene,0.00119357262229263,0,0,0.000914624,0.002943968,0.003126401,0,0.05192804,0.05280553,0,0.001839119,0.00241164,
1_4-Dichlorobenzene,0.00372059533279714,0,0,0.003741956,0.004903585,0.006246882,-1.783722E-19,0.01269409,0.0129086,0.004055005,0.004178257,0.004216627,
PCBTF,0.00112835486061708,0,0.0001884741,0.009901758,0.01227615,0.01604968,0,0.02217533,0.02255005,0,0.002267034,0.002972767,
N-Butane,0.148546109118704,0,0.2595679,0.3581913,0.4027115,0.4322932,0,0.5889059,0.5988575,0.004940854,0.1558309,0.2028032,
Isobutane,0,0,0,0.08261937,0.2056039,0.2810174,0,0.3086217,0.3138369,0,0.02864346,0.03756022,
N-Pentane,0,0,0,0,0.01352417,0.04932219,0,0.07519519,0.07646586,0,0.01160895,0.01522285,
Isopentane,0.43022788082066,0.1635285,0.759455,0.8325079,1.017273,0.810077,0,0.8267931,0.8407645,0.7543293,0.4952781,0.4146352,
2-Methyl pentane,0.22846510354404,0,0.8397579,0.8280067,1.109441,0.8827884,0,0.9362451,0.9520661,0.2222354,0.3293951,0.3627542,
Butene,0.244016538362185,0,0.5478819,0.4702218,0.4337544,0.3437372,0,0.3812773,0.3877203,0.2861357,0.2627915,0.2555244,
Propylene,0,0,0,0,0.1913233,0.4303541,0,0.9649213,0.9812269,0,0.0318904,0.04181795,
cis-2-Pentene,0.0235706774427764,0.003728976,0.04120071,0.04366188,0.04681732,0.03010565,0,0.03153963,0.0320726,0.03909547,0.02723202,0.02353892,
Isoprene,7.32498214167846,11.53597,12.62758,7.954978,6.043615,3.3941,4.300255,3.268809,3.251379,15.49342,8.002484,5.670546,
alpha-Pinene,1.3340909440423,2.434109,2.540158,1.478184,1.12535,0.6265406,3.054973,0.6488926,0.6082333,2.781218,1.456604,1.044249,
MVK,3.38564135209863,5.27042,5.822055,3.678189,2.775797,1.624512,3.476331,1.52805,1.495126,7.146277,3.700373,2.627658,
Benzene,0.168980865364635,0,0.02193911,0.7373883,0.9993716,0.7691721,0,0.70781,0.7197708,0,0.3031645,0.3975402,
Toluene,0.50948038518236,0.2783607,0.7267824,0.6109788,0.5863882,0.5148225,0.2560372,0.5256742,0.5302306,0.900376,0.5539607,0.4461212,
Ethylbenzene,0.0846143314761983,0.0592914,0.1159036,0.09353171,0.09167936,0.08255695,0.1505664,0.08560595,0.0845082,0.1439512,0.09027362,0.07356372,
Propylbenzene,0.0243482491836836,0.02044893,0.03405933,0.0278629,0.02715921,0.02390714,0.05485279,0.02501391,0.02450967,0.04418649,0.02656376,0.02107779,
m_p-Xylene,0.142917258741532,0,0.01351111,0.08323203,0.1072524,0.1125406,0,0.1510326,0.1535848,0.1942725,0.1391234,0.1219554,
o-Xylene,0.0962650904731987,0,0.08747122,0.07555807,0.09172065,0.08765731,0,0.09863589,0.1003027,0.146405,0.09793837,0.08285066,
p-Isopropyl Toluene,0.096478709083338,0.05248862,0.1593889,0.1415854,0.1264728,0.07686873,0,0.08023579,0.08159164,0.189424,0.1066982,0.0809456,
Naphthalene,0.0819141922440368,0.1531451,0.1523188,0.09528219,0.07513379,0.06191159,0,0.06108539,0.06211763,0.1589583,0.08889423,0.06708318,
Methanol,46.0305381128281,0,0,30.02661,38.1796,42.03166,-1.407655E-16,42.93123,43.65669,0,38.89108,50.99794,
Ethanol,1.52374154612401,0,0,3.31434,5.818459,21.19545,0,19.51837,19.8482,0,3.489152,4.575332,
Phenol,2.74777618222252,3.837529,5.200706,3.493764,2.923527,2.002127,6.244422,1.911806,1.838591,5.636245,3.028965,2.217315,
Formaldehyde,21.8745456782699,58.44682,46.16529,27.18084,20.81125,12.14952,46.94724,12.42556,11.8422,41.6292,23.8666,18.33708,
Acetaldehyde,9.25993951232073,16.2443,17.40519,11.12834,9.424167,5.959844,32.98573,6.082559,5.627934,17.17423,10.0414,7.820948,
Isovaleraldehyde,0.197674117078553,0.05556359,0.2692587,0.2482707,0.2422628,0.2753072,0,0.3129974,0.3182865,0.3055007,0.2084031,0.1781766,
Hexaldehyde,0.457250635003288,0,0.392356,0.5896918,0.6128165,0.7063859,0,0.8793058,0.8941645,0.6506342,0.4835929,0.4315928,
m_p-Tolualdehyde,0.00600332380074628,0.0008572593,0.007242472,0.00608822,0.006194545,0.004711569,0,0.004496037,0.004572012,0.009269255,0.006283597,0.005354158,
Phenylacetaldehyde,0.791756016620503,0.1472863,1.241938,1.117273,1.021794,0.7440454,0,0.6717328,0.683084,1.469202,0.873459,0.6880032,
Cyclohexanone,0.00444091728618704,0,0.003395253,0.005162968,0.006502497,0.006764216,0,0.006426436,0.006535032,0.005098385,0.004551079,0.004380703,
Methyl acetate,0,0,0.01145822,0.4289293,0.5055754,0.4298693,0,0.425215,0.4324004,0,0.09964164,0.1306603,
n-Butyl acetate,0,0,0,0,0.04986793,0.1139276,-4.774834E-19,0.1364764,0.1387826,0,0.007218068,0.009465067,
D5-Siloxane,0.0308016673959935,0,0.01188984,0.2395715,0.2766609,0.2640502,0,0.2462533,0.2504146,0.00792804,0.03826021,0.04770268,

Percent of Factor Total for Summer blend gasoline,,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,0.663022697922684,0.4138249,0.6991696,0.4970542,0.3917514,0.360341,0,0.3872828,0.3941275,0.5938683,0.2895794,0.2525178,
Chloroform,0.0977125590237037,0,0.1301769,0.1005561,0.08066554,0.07124186,-1.135808E-19,0.05843268,0.0594654,0.04218023,0.04342109,0.04357223,
Trichlorofluoromethane,0.626588263759556,0,0.01845931,0.459686,0.3848935,0.3135114,0,0.4667785,0.4750282,0.319714,0.2749068,0.2694494,
Dichlorodifluoromethane,0.769367992634781,0,0,1.19267,1.180653,1.026537,0,0.9942815,1.011854,0,0.4104057,0.460392,
Carbon Tetrachloride,0.296167177483498,0,0.4415232,0.3069658,0.2193315,0.1547389,0,0.1424886,0.1450069,0.2205217,0.1303106,0.1193232,
1_1_2-Trichlorotrifluoroethane,0,0,0,0.04616643,0.09717555,0.10208,0,0.1263398,0.1285727,0,0.02262999,0.02538627,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0,0,0.006221888,0.02108371,0.02370629,0.02653708,0,0.02858053,0.02908565,0,0.003187852,0.003576124,
Tetrachloroethene,0.0884640930155062,0,0.02676906,0.05500942,0.03745358,0.02689656,0,0.02456764,0.02500184,0.1413381,0.03919204,0.02675093,
1_2-Dichlorobenzene,0,0,0,0.0007868703,0.00443285,0.01146585,0,0.01144884,0.01165118,-1.390845E-19,0.002262213,0.002537745,
1_4-Dichlorobenzene,0,0,0,0.002063859,0.005789839,0.01198337,-3.15414E-19,0.01062369,0.01081145,0,0.002121697,0.002380114,
PCBTF,0.274397670095374,0.02646731,0.2123996,0.1450451,0.109524,0.08300438,0,0.071875,0.07314529,0.4896983,0.1229252,0.0782532,
N-Butane,0.907330905220105,0,1.378114,0.8551591,0.8094326,1.131875,0,1.248935,1.271009,0.6183224,0.3919519,0.3643806,
Isobutane,0,0,0,0.0326368,0.1641933,1.059828,-2.375972E-18,1.128291,1.148232,0,0.05647574,0.06335434,
N-Pentane,0.109982482522839,0,0,0,0.03725096,0.1100452,0,0.09597275,0.09766895,0,0.05281445,0.05924712,
Isopentane,2.11743312009112,0.1502752,2.003434,1.21007,0.8912742,0.8108448,0,0.9009534,0.9168766,3.125823,0.974711,0.7127115,
2-Methyl pentane,0.266828387354101,0,0.5089992,0.6131094,0.6879454,1.343565,0,1.411143,1.436084,0,0.2195787,0.2463229,
Butene,0.629376476528478,0,0.9312148,0.6673352,0.529179,0.5909128,0,0.6509503,0.662455,0.0830391,0.2780799,0.3018353,
Propylene,3.30385339958508,0,4.508752,2.43605,1.729414,1.310124,0,1.161968,1.182505,3.499784,1.425817,1.173214,
cis-2-Pentene,0,0,0,0,0,0.01174221,0,0.01611038,0.01639511,0,0.0009278199,0.001040826,
Isoprene,3.4130583997012,0,1.496567,1.757393,1.526397,1.341636,0,1.187959,1.208955,1.297011,1.309955,1.311532,
alpha-Pinene,1.09768004617537,0.9318324,0.9550455,0.5437122,0.4166326,0.347458,0,0.2890159,0.2941238,1.025644,0.4615084,0.3927982,
MVK,1.15255064361506,0,0.327899,0.6499352,0.6173826,0.5578172,0,0.5016446,0.5105104,0,0.4638608,0.5203578,
Benzene,0.65972510012867,0,0,0.7082131,0.7392665,0.9929942,0,0.9228332,0.9391431,0,0.412705,0.4629714,
Toluene,9.53622386447724,15.96252,9.437217,4.376501,2.603387,1.914559,20.74172,2.058571,1.728369,17.49494,4.247384,2.633867,
Ethylbenzene,1.58686840185102,2.715322,1.608928,0.7418808,0.4492644,0.3197573,3.487765,0.3410838,0.2854701,2.930515,0.7070031,0.4361852,
Propylbenzene,0.317239631679391,0.1088595,0.3237542,0.1611401,0.0985273,0.06692202,0.1233746,0.06299132,0.06192412,0.5595492,0.1406558,0.08963569,
m_p-Xylene,2.40885497391982,3.448634,2.443911,1.10287,0.6668332,0.4424072,6.882785,0.5318393,0.4195941,4.480484,1.069967,0.6545755,
o-Xylene,1.75496546013123,2.707898,1.859291,0.8763131,0.4930049,0.3283628,4.80298,0.3819521,0.3038158,3.266828,0.7806611,0.4778527,
p-Isopropyl Toluene,0.023055481161995,0,0,0.03709881,0.07603361,0.06875415,-9.551226E-18,0.05329339,0.05423528,0,0.01677017,0.01881273,
Naphthalene,0.531565615131511,0.4744896,0.7308393,0.3635693,0.215041,0.1251516,0.180088,0.1218484,0.1208191,0.9244246,0.2356526,0.151762,
Methanol,0,0,0.002128537,37.70482,47.92891,54.36794,-6.069509E-15,56.15648,57.14898,0,53.63004,60.16204,
Ethanol,7.7864416203908,0,0,3.772568E-11,5.481374,6.708675,0,4.832754,4.918166,-1.577663E-14,5.116167,5.739303,
Phenol,0.248749687253045,0,0,0.5331709,0.6076341,0.5952604,-3.401551E-18,0.5379568,0.5474645,-1.941851E-16,0.2609082,0.2926861,
Formaldehyde,20.4236585323553,13.59061,24.99202,16.62468,13.77875,10.83475,0,10.29148,10.47336,2.863361,9.079294,9.83638,
Acetaldehyde,30.5434410308409,55.81461,39.28076,20.13447,12.42955,8.611878,56.22546,8.906767,8.070466,43.23732,13.52041,9.900975,
Isovaleraldehyde,0.908939489509868,0.1867277,0.7217931,0.3992689,0.3264028,0.2606167,0,0.2452863,0.2496214,1.414937,0.4035666,0.2803843,
Hexaldehyde,1.7348581565092,0,0.4625531,0.7843676,0.7681575,0.6956395,0,0.6951239,0.7074093,2.413919,0.7896816,0.5918539,
m_p-Tolualdehyde,0.0415872658380014,0.07543982,0.04597041,0.02212771,0.01363804,0.00957846,0.09729148,0.009455705,0.007903315,0.06866709,0.01835594,0.01222818,
Phenylacetaldehyde,0,0,0,0,0.06201597,0.2116251,0,0.2148371,0.218634,0,0.03886699,0.04360089,
Cyclohexanone,0.0625015425787343,0.08729748,0.06101568,0.03197536,0.02084452,0.01438734,0.04330758,0.01363214,0.01310766,0.1095404,0.02769231,0.01772343,
Methyl acetate,1.41072842212199,0,0.9739104,1.165378,1.049899,0.8716047,0,0.9317567,0.9482243,1.520881,0.6380283,0.5304992,
n-Butyl acetate,4.05470479972881,3.305198,2.829982,1.741245,1.121879,0.9842724,7.415236,1.095924,0.9842378,7.257686,1.794402,1.128989,
D5-Siloxane,0.152064834858912,0,0.5811914,0.8984206,1.125124,0.7706704,0,0.678489,0.6904805,0,0.09514816,0.106737,

Percent of Factor Total for VCP (EtOH),,
Species,Base Value,BS 5th,BS 25th,BS 50th,BS 75th,BS 95th,BS-DISP 5th,BS-DISP Average,BS-DISP 95th,DISP Min,DISP Average,DISP Max
Dichloromethane,0,0,0.002225536,0.03057728,0.07220921,0.04577739,0,0.04066703,0.0447211,0,0.01702101,0.02494453,
Chloroform,0.0151734316916939,0.0002599696,0.01094333,0.01842846,0.02550635,0.01348315,-3.180616E-20,0.01391046,0.01529719,0.005894458,0.01295476,0.01624143,
Trichlorofluoromethane,0.0138631769336469,0,0,0.05442363,0.1358648,0.08463385,-3.439198E-18,0.09293211,0.1021965,-1.59009E-19,0.0445354,0.06526726,
Dichlorodifluoromethane,0.0251537009167954,0,0,0.03676857,0.1218783,0.1420576,0,0.1138482,0.1251977,0,0.06213728,0.09106307,
Carbon Tetrachloride,0.0159855431078602,0,0.008559055,0.03221379,0.04668745,0.02444391,0,0.02774384,0.03050961,0,0.01785406,0.02616537,
1_1_2-Trichlorotrifluoroethane,0.0252015574823909,0,0.0121036,0.03027689,0.04677659,0.02469129,0,0.02791205,0.03069458,0,0.02387169,0.03498431,
1_2-Dichloro-1_1_2_2-tetrafluoroethane,0,0,0,0.001254557,0.00504988,0.004194107,0,0.004906121,0.005395209,0,0.0006681313,0.000979156,
