**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 16

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 11.89307,  0.59488,  2.65932,  4.47034,  0.00000
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.20328,  0.01016,  0.04545,  4.47214,  0.00000
Isoprene,  0.05426,  0.02849,  0.02922,  0.04101,  0.05401,  3.15507,  0.19668,  0.69643,  3.54091, 12.83528
alpha-Pinene,  0.01020,  0.00496,  0.00545,  0.00750,  0.01007,  0.70485,  0.04244,  0.15593,  3.67404, 15.29211
MVK,  0.02293,  0.00956,  0.00959,  0.01510,  0.02275,  1.78819,  0.10447,  0.39635,  3.79377, 17.28634
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.99973,  0.04999,  0.22355,  4.47214,  0.00000
Toluene,  0.01084,  0.00166,  0.00198,  0.00714,  0.01094,  2.11867,  0.11218,  0.47230,  4.21030, 43.56353
Ethylbenzene,  0.00207,  0.00047,  0.00052,  0.00145,  0.00209,  0.33132,  0.01780,  0.07380,  4.14518, 35.62260
Propylbenzene,  0.00050,  0.00007,  0.00009,  0.00036,  0.00049,  0.08145,  0.00435,  0.01815,  4.16766, 36.24617
m_p-Xylene,  0.00230,  0.00000,  0.00000,  0.00153,  0.00242,  0.63060,  0.03267,  0.14074,  4.30814, 61.27965
o-Xylene,  0.00203,  0.00024,  0.00032,  0.00136,  0.00205,  0.28310,  0.01528,  0.06304,  4.12654, 31.05861
p-Isopropyl Toluene,  0.00124,  0.00054,  0.00056,  0.00097,  0.00120,  0.05085,  0.00340,  0.01117,  3.28114,  9.01299
Naphthalene,  0.00183,  0.00000,  0.00108,  0.00144,  0.00166,  0.00201,  0.00131,  0.00049,  0.37269,  0.26675
Methanol, 99.74817, 19.66011, 99.74081, 99.75588, 99.86400, 99.86709, 95.77309, 17.91525,  0.18706,  0.17960
Ethanol,  0.00729,  0.00000,  0.00000,  0.00794,  0.07986, 11.28309,  0.59852,  2.51546,  4.20281,345.19205
Phenol,  0.01427,  0.00000,  0.00829,  0.00853,  0.01460,  0.01952,  0.00985,  0.00524,  0.53264,  0.36763
Methyl acetate,  0.00744,  0.00405,  0.00501,  0.00618,  0.00756,  0.64627,  0.03818,  0.14314,  3.74892, 19.24146
n-Butyl acetate,  0.00342,  0.00165,  0.00216,  0.00245,  0.00346,  1.18076,  0.06195,  0.26334,  4.25074, 76.97507
D5-Siloxane,  0.00628,  0.00140,  0.00333,  0.00391,  0.00501,  1.21907,  0.06466,  0.27172,  4.20263, 43.23731

Factor 7,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.00595,  0.00000,  0.00141,  0.00724,  0.00878,  0.05595,  0.00895,  0.01231,  1.37489,  2.06882
Chloroform,  0.01318,  0.00454,  0.01143,  0.01258,  0.01350,  0.02845,  0.01299,  0.00519,  0.39963,  0.39381
Trichlorofluoromethane,  0.04510,  0.00016,  0.02948,  0.04833,  0.05536,  0.19698,  0.05097,  0.04221,  0.82806,  0.93588
Dichlorodifluoromethane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03438,  0.00172,  0.00769,  4.47214,  0.00000
Carbon Tetrachloride,  0.02243,  0.00596,  0.01393,  0.02414,  0.02753,  0.04615,  0.02241,  0.00963,  0.42973,  0.42937
1_1_2-Trichlorotrifluoroethane,  0.02960,  0.01035,  0.01832,  0.02440,  0.02940,  0.06269,  0.02647,  0.01203,  0.45433,  0.40628
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.00062,  0.00000,  0.00000,  0.00000,  0.00058,  0.00095,  0.00027,  0.00035,  1.29980,  0.56051
Tetrachloroethene,  0.00079,  0.00072,  0.00077,  0.00137,  0.00395,  0.00407,  0.00215,  0.00145,  0.67592,  1.83876
1_2-Dichlorobenzene,  0.00165,  0.00000,  0.00059,  0.00133,  0.00159,  0.00209,  0.00113,  0.00064,  0.57066,  0.39097
1_4-Dichlorobenzene,  0.00000,  0.00000,  0.00000,  0.00019,  0.00217,  0.00671,  0.00123,  0.00167,  1.36505,  0.00000
PCBTF,  0.00322,  0.00009,  0.00159,  0.00353,  0.01174,  0.01207,  0.00540,  0.00465,  0.86231,  1.44455
N-Butane,  0.07697,  0.01745,  0.07578,  0.09957,  0.10686,  0.23924,  0.10101,  0.04804,  0.47563,  0.62413
Isobutane,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.10796,  0.00811,  0.02645,  3.25940,  0.00000
N-Pentane,  0.03833,  0.00000,  0.00000,  0.00000,  0.03582,  0.04823,  0.01553,  0.01923,  1.23808,  0.50152
Isopentane,  0.13317,  0.11959,  0.14060,  0.27072,  0.48023,  0.50718,  0.30372,  0.15556,  0.51216,  1.16812
2-Methyl pentane,  0.00000,  0.00000,  0.00000,  0.16188,  0.30513,  0.32473,  0.15130,  0.13768,  0.90998,  0.00000
Butene,  0.17620,  0.04596,  0.17849,  0.20957,  0.21947,  0.25139,  0.19643,  0.04307,  0.21927,  0.24444
Propylene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.10817,  0.00541,  0.02419,  4.47214,  0.00000
cis-2-Pentene,  0.00348,  0.00140,  0.00370,  0.00809,  0.01055,  0.01473,  0.00742,  0.00380,  0.51249,  1.09185
Isoprene,  0.93491,  0.11076,  0.95030,  1.54125,  2.42962,  2.57315,  1.60803,  0.75143,  0.46730,  0.80374
alpha-Pinene,  0.17315,  0.01364,  0.17007,  0.25702,  0.41111,  0.43475,  0.27192,  0.12331,  0.45348,  0.71216
MVK,  0.56205,  0.05265,  0.57122,  0.82106,  1.18578,  1.25669,  0.84100,  0.33468,  0.39796,  0.59546
Benzene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.19518,  0.01513,  0.04548,  3.00499,  0.00000
Toluene,  0.07807,  0.02959,  0.07320,  0.08832,  0.34890,  0.35842,  0.15982,  0.13208,  0.82640,  1.69184
Ethylbenzene,  0.00693,  0.00449,  0.00648,  0.00906,  0.05262,  0.05384,  0.02154,  0.02135,  0.99139,  3.08198
Propylbenzene,  0.00000,  0.00000,  0.00000,  0.00204,  0.01225,  0.01261,  0.00451,  0.00540,  1.19750,  0.00000
m_p-Xylene,  0.00380,  0.00000,  0.00000,  0.00357,  0.05499,  0.05691,  0.01787,  0.02549,  1.42647,  6.71013
o-Xylene,  0.00280,  0.00003,  0.00264,  0.00335,  0.05219,  0.05339,  0.01780,  0.02337,  1.31285,  8.35285
p-Isopropyl Toluene,  0.03326,  0.01064,  0.03491,  0.05231,  0.07812,  0.08295,  0.05543,  0.02257,  0.40725,  0.67878
Naphthalene,  0.00778,  0.00462,  0.00807,  0.01499,  0.03510,  0.03663,  0.01836,  0.01207,  0.65731,  1.55062
Methanol, 37.57689, 22.74757, 30.15882, 33.58820, 36.88901, 83.72564, 35.45672, 12.62732,  0.35613,  0.33604
Ethanol, 59.62936, 15.33470, 58.67662, 60.61589, 64.48010, 73.83940, 59.91003, 11.71446,  0.19553,  0.19645
Phenol,  0.23345,  0.00000,  0.22887,  0.38113,  0.61889,  0.65499,  0.39726,  0.19301,  0.48587,  0.82679
Methyl acetate,  0.08378,  0.02344,  0.07618,  0.09159,  0.10080,  0.31004,  0.09113,  0.05813,  0.63786,  0.69384
n-Butyl acetate,  0.08685,  0.00000,  0.01868,  0.09195,  0.10647,  0.12126,  0.07321,  0.04486,  0.61276,  0.51652
D5-Siloxane,  0.03624,  0.03166,  0.04108,  0.12684,  0.19358,  0.20525,  0.11764,  0.06681,  0.56792,  1.84367

Factor 8,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Dichloromethane,  0.52752,  0.28379,  0.34092,  0.47172,  0.55225,  1.82219,  0.52490,  0.32932,  0.62739,  0.62427
Chloroform,  0.09766,  0.06854,  0.07918,  0.09530,  0.10043,  0.36494,  0.10793,  0.06391,  0.59217,  0.65445
Trichlorofluoromethane,  0.96673,  0.00000,  0.13572,  0.55511,  0.97812,  3.00455,  0.68685,  0.68871,  1.00270,  0.71241
Dichlorodifluoromethane,  2.04317,  0.00000,  0.22696,  1.97999,  2.21579,  7.97776,  1.72468,  1.83835,  1.06591,  0.89975
Carbon Tetrachloride,  0.24761,  0.00000,  0.07357,  0.16509,  0.25081,  0.78563,  0.19275,  0.16956,  0.87970,  0.68479
1_1_2-Trichlorotrifluoroethane,  0.37228,  0.00000,  0.17631,  0.30886,  0.37519,  1.20896,  0.32690,  0.24469,  0.74854,  0.65729
1_2-Dichloro-1_1_2_2-tetrafluoroethane,  0.08193,  0.00000,  0.00000,  0.06197,  0.08332,  0.27981,  0.05922,  0.06805,  1.14914,  0.83058
Tetrachloroethene,  0.03872,  0.02365,  0.03968,  0.04737,  0.06528,  0.14714,  0.05486,  0.02594,  0.47289,  0.66995
1_2-Dichlorobenzene,  0.30282,  0.20796,  0.30861,  0.37697,  0.43822,  1.09263,  0.41090,  0.18352,  0.44663,  0.60605
1_4-Dichlorobenzene,  0.30056,  0.00362,  0.31251,  0.39578,  0.47296,  1.81564,  0.48212,  0.37255,  0.77272,  1.23948
PCBTF,  0.05453,  0.02703,  0.05492,  0.06307,  0.08567,  0.19215,  0.07585,  0.03723,  0.49080,  0.68271
N-Butane,  3.46424,  2.17422,  3.61542,  4.56442,  6.02908, 14.39859,  5.65022,  3.27174,  0.57905,  0.94443
Isobutane,  0.06666,  0.00000,  0.07097,  1.15650,  1.87367,  4.60534,  1.23505,  1.21734,  0.98565, 18.26304
N-Pentane,  0.08823,  0.00000,  0.01544,  0.08466,  0.09587,  3.05251,  0.31089,  0.74053,  2.38199,  8.39360
Isopentane,  1.51070,  0.62354,  1.57780,  2.79370,  3.47365,  6.22833,  2.85922,  1.43802,  0.50294,  0.95189
2-Methyl pentane,  0.32245,  0.00000,  0.32987,  0.58696,  0.70409,  1.41548,  0.55188,  0.31893,  0.57791,  0.98911
Butene,  1.44180,  0.64463,  1.50212,  1.81603,  2.24077,  5.73115,  2.21166,  1.30249,  0.58892,  0.90338
Propylene,  5.72802,  5.16549,  5.98131,  7.33078,  8.95485, 22.74959,  8.91306,  5.00346,  0.56136,  0.87351
cis-2-Pentene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.04574,  0.00245,  0.01021,  4.16477,  0.00000
Isoprene,  0.89196,  0.65583,  0.89338,  1.15509,  1.29770,  1.89851,  1.15251,  0.31692,  0.27498,  0.35530
alpha-Pinene,  0.35258,  0.34246,  0.35898,  0.43712,  0.49540,  1.03389,  0.46845,  0.15892,  0.33925,  0.45073
MVK,  0.32189,  0.28265,  0.31738,  0.53216,  0.62243,  0.89275,  0.50434,  0.16717,  0.33145,  0.51932
Benzene,  0.58752,  0.00000,  0.29654,  0.59053,  0.68944,  1.21414,  0.52662,  0.29012,  0.55090,  0.49380
Toluene,  1.67817,  0.77738,  1.68983,  1.93006,  2.61137,  5.50666,  2.26521,  1.00247,  0.44255,  0.59736
Ethylbenzene,  0.25479,  0.11535,  0.25962,  0.30033,  0.41518,  0.87022,  0.35633,  0.16349,  0.45881,  0.64167
Propylbenzene,  0.06678,  0.03247,  0.06861,  0.08325,  0.11464,  0.22993,  0.09699,  0.04362,  0.44977,  0.65320
m_p-Xylene,  0.66488,  0.29486,  0.68939,  0.77869,  1.03901,  2.29720,  0.93945,  0.44984,  0.47883,  0.67657
o-Xylene,  0.30277,  0.12581,  0.30737,  0.36125,  0.49151,  1.04112,  0.42759,  0.20246,  0.47349,  0.66870
p-Isopropyl Toluene,  0.03118,  0.03028,  0.03156,  0.05155,  0.06567,  0.14696,  0.05580,  0.02862,  0.51297,  0.91798
Naphthalene,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Methanol, 67.95588,  0.00000, 56.23864, 66.76928, 69.13561, 72.80377, 59.45965, 18.62784,  0.31329,  0.27412
Ethanol,  5.69387,  0.00000,  0.00000,  0.57598,  5.74618,  8.18139,  2.73200,  3.15965,  1.15653,  0.55492
Phenol,  2.01896,  1.17726,  1.99444,  2.22506,  2.61152,  6.90273,  2.45801,  1.15948,  0.47171,  0.57429
Methyl acetate,  0.32299,  0.00000,  0.32611,  0.42840,  0.55149,  1.36472,  0.43616,  0.28530,  0.65411,  0.88330
n-Butyl acetate,  0.42412,  0.07903,  0.25905,  0.44671,  0.58950,  1.04324,  0.44848,  0.21814,  0.48640,  0.51434
D5-Siloxane,  0.77602,  0.28818,  0.79487,  1.18018,  1.51593,  3.01233,  1.29101,  0.68908,  0.53375,  0.88796
