
Residuals from Base Run #6 (Convergent Run)

Base_Run,Date_Time,1-Butene + Isobutylene,2-Methyl pentane,Acetaldehyde,Benzene,Benzene_ 1_2-dichloro-,Benzene_ 1_4-dichloro,Benzene_ propyl-,Carbon Tetrachloride,Chloroform,Cyclohexanone,Decamethylcyclopentasiloxane,Dichlorodifluoromethane,Dichloromethane,Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,Ethanol,Ethylbenzene,Formaldehyde,Hexaldehyde,Isobutane,Isopentane,Isoprene,Isovaleraldehyde,MVK,Methanol,Methyl acetate,N-Butane,Naphthalene,Parachlorobenzotrifluoride,Pentane,Phenol,Phenylacetaldehyde,Propylene,Tetrachloroethene,Toluene,Trichlorofluoromethane,a-Pinene,cis-2-Pentene,m_p-Tolualdehyde,m_p-Xylene,n-Butyl acetate,o-Xylene,p-Cymene,p-Isopropyl Toluene
6,07/29/21,3.713000E+000,-1.051000E+000,-1.374000E+000,2.215000E+000,1.548000E+000,-1.088000E+000,1.001000E+000,8.630000E-001,-1.092000E+000,-2.110000E-001,-1.579000E+000,5.110000E+000,1.150100E+001,-3.554000E+000,7.572000E+000,-5.900000E-002,5.010000E-001,2.830000E-001,-1.080000E+000,2.394000E+000,-1.073100E+001,4.590000E-001,-2.026000E+000,7.820000E-001,-1.060000E-001,7.980000E+000,1.733000E+000,-2.630000E-001,4.626000E+000,-5.040000E-001,2.619000E+000,1.950000E-001,-1.177000E+000,5.390000E-001,1.200000E-002,-3.562000E+000,-5.340000E-001,-3.171000E+000,-6.610000E-001,-3.685000E+000,3.839000E+000,-7.850000E-001,-2.830000E-001,3.917000E+000,1.813222E+001
6,07/30/21,2.820000E-001,2.099000E+000,-4.790000E-001,-6.800000E-001,1.291000E+000,-9.610000E-001,5.000000E-001,-2.514000E+000,-1.162000E+000,2.744000E+000,-3.627000E+000,1.168000E+000,-3.130000E+000,-3.400000E-002,-3.900000E-002,4.510000E-001,-1.662000E+000,-2.120000E-001,2.153000E+000,5.046000E+000,1.417000E+000,3.700000E-002,5.840000E-001,3.800000E-002,7.000000E-002,2.882000E+000,3.121000E+000,-9.730000E-001,9.300000E-001,-2.628000E+000,2.690000E-001,8.800000E-002,-2.900000E-001,-1.695000E+000,-5.350000E-001,-3.780000E-001,-3.660000E-001,-4.950000E-001,1.707000E+000,1.310000E-001,1.793000E+000,-5.680000E-001,5.990000E-001,1.351000E+000,4.021823E+000
6,07/31/21,1.870000E-001,3.369000E+000,6.310000E-001,-5.590000E-001,-1.860000E-001,3.160000E-001,1.250000E-001,2.256000E+000,-6.220000E-001,6.410000E-001,-2.284000E+000,-2.680000E-001,-1.850000E+000,6.130000E-001,5.110000E-001,1.016000E+000,-2.680000E-001,4.960000E-001,1.108000E+000,1.420000E+000,2.353000E+000,1.060000E+000,-6.000000E-003,8.080000E-001,3.600000E-002,-2.177000E+000,1.688000E+000,-9.960000E-001,1.051000E+000,-1.547000E+000,-8.680000E-001,-4.889000E+000,-8.110000E-001,3.370000E-001,6.310000E-001,6.650000E-001,6.140000E-001,1.960000E-001,2.421000E+000,-1.695000E+000,1.502000E+000,-2.380000E-001,-2.152000E+000,-2.565000E+000,3.302900E+000
6,08/01/21,-9.460000E-001,2.002000E+000,1.173000E+000,-7.700000E-002,1.515000E+000,-5.230000E-001,7.870000E-001,1.294000E+000,-3.820000E-001,-2.584000E+000,4.550000E-001,8.016000E+000,-2.079000E+000,3.180000E-001,5.692000E+000,7.580000E-001,2.197000E+000,6.260000E-001,-2.175000E+000,2.346000E+000,-4.882000E+000,-1.107000E+000,-2.244000E+000,-1.194000E+000,2.500000E-002,-3.549000E+000,-6.181000E+000,1.731000E+000,-3.437000E+000,3.667000E+000,9.280000E-001,-9.730000E-001,-1.292000E+000,2.210000E+000,2.218000E+000,-2.200000E-002,-5.840000E-001,-3.810000E-001,1.488000E+000,-5.030000E-001,1.613000E+000,1.497000E+000,-9.240000E-001,1.162000E+000,8.853369E+000
6,08/02/21,1.862000E+000,2.943000E+000,3.000000E-001,4.130000E-001,-5.780000E-001,1.017000E+000,4.840000E-001,9.780000E-001,-2.490000E-001,2.500000E-002,-2.743000E+000,-9.840000E-001,-1.778000E+000,1.100000E+000,-9.270000E-001,6.800000E-002,1.452000E+000,6.400000E-002,1.130000E+000,6.657000E+000,3.440000E+000,-1.517000E+000,2.800000E-001,-9.040000E-001,8.000000E-003,-1.420000E+000,4.880000E+000,-5.850000E-001,-3.757000E+000,-2.384000E+000,-2.831000E+000,1.061000E+000,-2.795000E+000,2.470000E+000,1.825000E+000,9.560000E-001,-1.722000E+000,1.344000E+000,1.171000E+000,1.326000E+000,-1.333000E+000,1.508000E+000,-9.370000E-001,8.540000E-001,5.865208E+000
6,08/03/21,6.200000E-002,8.627000E+000,-4.240000E-001,1.300000E-001,7.380000E-001,-5.920000E-001,5.349000E+000,1.316000E+000,-2.035000E+000,-2.237000E+000,-1.559000E+000,-1.910000E-001,-8.690000E-001,1.990000E-001,2.803000E+000,8.960000E-001,4.552000E+000,-1.207000E+000,-9.480000E-001,1.774000E+000,2.064000E+000,-2.351000E+000,-1.896000E+000,-1.862000E+000,-1.000000E-003,-3.590000E+000,-1.265000E+000,7.607000E+000,-1.092800E+001,-1.159000E+000,-2.140000E+000,1.722000E+000,2.200000E-002,2.123000E+000,3.123000E+000,-1.103000E+000,-2.636000E+000,4.698000E+000,2.194000E+000,8.488000E+000,-1.282700E+001,7.666000E+000,3.171000E+000,8.199000E+000,2.607246E+001
6,08/04/21,-3.490000E-001,1.457000E+000,1.168000E+000,-1.410000E+000,-4.110000E-001,2.970000E-001,-7.270000E-001,-4.700000E-002,-8.650000E-001,-1.921000E+000,-1.155000E+000,-1.304000E+000,2.950000E-001,-1.029000E+000,7.800000E-002,2.580000E-001,9.300000E-002,7.390000E-001,2.356000E+000,3.288000E+000,-4.500000E-002,2.770000E-001,3.860000E-001,3.730000E-001,1.000000E-003,2.610000E-001,1.342000E+000,-1.019000E+000,1.659000E+000,-1.353000E+000,-5.710000E-001,2.958000E+000,-1.157000E+000,8.030000E-001,-4.220000E-001,5.200000E-002,-2.860000E-001,-1.783000E+000,1.262000E+000,-4.730000E-001,1.143000E+000,1.850000E-001,-1.387000E+000,-7.000000E-003,1.954991E+000
6,08/05/21,-9.200000E-001,1.359000E+000,8.350000E-001,-8.550000E-001,9.180000E-001,-9.640000E-001,-1.577000E+000,-1.484000E+000,-1.041000E+000,5.370000E-001,-1.965000E+000,-4.090000E-001,-7.530000E-001,-1.425000E+000,-2.720000E-001,8.600000E-002,-6.910000E-001,1.196000E+000,2.640000E+000,3.711000E+000,1.101000E+000,8.430000E-001,3.880000E-001,1.063000E+000,1.000000E-002,-1.810000E-001,4.461000E+000,-1.836000E+000,2.639000E+000,-3.256000E+000,-1.300000E-001,2.940000E+000,-1.030000E-001,1.214000E+000,7.458000E+000,-1.490000E-001,-1.440000E-001,3.490000E-001,7.610000E-001,-2.363000E+000,4.313000E+000,-1.743000E+000,-1.654000E+000,-6.890000E-001,5.997683E+000
6,08/06/21,1.191000E+000,-9.830000E-001,1.676000E+000,-4.060000E-001,1.180000E-001,-4.680000E-001,-1.616000E+000,-2.244000E+000,1.621000E+000,1.927000E+000,-4.620000E-001,-3.560000E-001,5.810000E-001,-9.910000E-001,-3.450000E-001,-3.200000E-002,2.810000E-001,1.638000E+000,1.685000E+000,1.168000E+000,-9.740000E-001,-2.090000E-001,1.120000E+000,-1.080000E-001,0.000000E+000,-2.500000E-002,1.763000E+000,-3.759000E+000,3.851000E+000,-1.466000E+000,2.141000E+000,9.020000E-001,-3.140000E-001,3.600000E-001,2.990000E-001,-1.520000E+000,-2.290000E-001,1.790000E-001,1.346000E+000,-2.250000E+000,2.087000E+000,-3.580000E-001,2.010000E-001,1.966000E+000,2.900491E+000
6,08/07/21,-7.600000E-001,-1.622000E+000,1.299000E+000,-3.790000E-001,2.460000E-001,-4.290000E-001,3.910000E-001,-8.590000E-001,1.683000E+000,3.703000E+000,-3.470000E-001,-7.460000E-001,-8.830000E-001,-1.427000E+000,-7.970000E-001,-7.100000E-002,8.010000E-001,1.821000E+000,2.564000E+000,1.350000E+000,8.810000E-001,-3.800000E-002,1.217000E+000,-1.430000E-001,0.000000E+000,1.630000E-001,-1.143000E+000,-3.138000E+000,4.438000E+000,-8.300000E-002,2.581000E+000,2.617000E+000,2.480000E-001,1.884000E+000,1.427000E+000,-1.225000E+000,-1.000000E-003,1.152000E+000,6.480000E-001,-2.368000E+000,-1.070000E+000,-8.580000E-001,-4.820000E-001,-9.140000E-001,3.399023E+000
6,08/08/21,-1.610000E+000,-1.600000E-001,2.940000E+000,6.900000E-002,3.350000E-001,1.020000E-001,-7.800000E-002,2.514000E+000,3.515000E+000,2.850000E+000,1.577000E+000,-7.090000E-001,-8.660000E-001,4.300000E-002,-2.283000E+000,-4.010000E-001,9.940000E-001,2.387000E+000,3.243000E+000,4.720000E-001,-2.347000E+000,-1.870000E-001,2.219000E+000,-9.040000E-001,1.080000E-001,-4.900000E-001,-2.907000E+000,-1.596000E+000,-2.937000E+000,2.655000E+000,3.743000E+000,-1.871000E+000,-1.106000E+000,3.764000E+000,1.307000E+000,-2.300000E-001,4.450000E-001,1.161000E+000,2.960000E+000,-2.220000E+000,3.425000E+000,-6.120000E-001,-7.310000E-001,-1.817000E+000,5.552025E+000
6,08/09/21,1.760000E-001,6.460000E-001,4.410000E-001,4.570000E-001,3.392000E+000,-2.547000E+000,1.199000E+000,-2.130000E-001,1.920000E-001,6.790000E-001,5.540000E-001,1.218000E+000,8.541000E+000,3.830000E+000,-8.620000E-001,-7.270000E-001,2.444000E+000,1.577000E+000,5.100000E-002,1.462000E+000,-5.208000E+000,1.036000E+000,-8.560000E-001,1.043000E+000,0.000000E+000,-3.827000E+000,2.799000E+000,-3.559000E+000,2.657000E+000,-1.134000E+000,-4.303000E+000,1.919000E+000,-1.057000E+000,-6.320000E-001,3.057000E+000,-3.006000E+000,4.800000E-002,3.371000E+000,-9.000000E-001,-4.905000E+000,3.730000E+000,-8.040000E-001,-8.920000E-001,3.406000E+000,9.898084E+000
6,08/10/21,-2.284000E+000,4.389000E+000,1.564000E+000,-6.160000E-001,2.730000E-001,3.000000E-003,2.610000E-001,-2.657000E+000,-1.324000E+000,-5.340000E-001,-1.024000E+000,2.614000E+000,2.566000E+000,-1.505000E+000,-4.080000E-001,3.900000E-001,3.530000E-001,1.437000E+000,2.573000E+000,1.422000E+000,2.425000E+000,2.750000E-001,8.680000E-001,2.170000E-001,-2.000000E-002,-1.764000E+000,-1.464000E+000,-1.557000E+000,3.371000E+000,3.030000E-001,1.949000E+000,-6.000000E-001,-9.870000E-001,-1.808000E+000,9.910000E-001,2.500000E-002,-1.630000E-001,9.930000E-001,1.132000E+000,-2.272000E+000,9.410000E-001,-3.510000E-001,-2.016000E+000,-1.657000E+000,3.782180E+000
6,08/11/21,-1.554000E+000,-1.580000E-001,6.530000E-001,-1.040000E+000,1.049000E+000,3.130000E-001,6.090000E-001,2.369000E+000,-9.280000E-001,5.368000E+000,-2.568000E+000,6.800000E-002,1.159000E+000,3.550000E-001,-1.395000E+000,5.700000E-001,-1.111000E+000,8.740000E-001,2.723000E+000,9.219000E+000,-1.896000E+000,-1.038000E+000,2.228000E+000,-7.460000E-001,-4.000000E-002,-3.530000E-001,-1.360000E-001,-2.000000E-002,3.618000E+000,-3.250000E-001,-1.850000E-001,-2.834000E+000,-2.566000E+000,3.610000E-001,-1.467000E+000,7.690000E-001,-6.420000E-001,9.190000E-001,2.279000E+000,-1.568000E+000,-3.860000E-001,1.000000E-001,9.067000E+000,1.349000E+001,1.512712E+001
6,08/12/21,3.460000E+000,-2.679000E+000,-2.600000E+000,-6.950000E-001,1.701000E+000,-2.199000E+000,2.601000E+000,4.240000E-001,-3.558000E+000,-1.459000E+000,-1.718000E+000,5.048000E+000,-2.630000E-001,2.530000E-001,2.269000E+000,2.520000E-001,4.000000E-003,-1.271000E+000,-3.262000E+000,7.292000E+000,-4.910000E-001,-1.370000E-001,-4.603000E+000,-1.000000E-001,9.000000E-003,-6.274000E+000,5.196000E+000,-1.400000E-002,7.170000E+000,-2.063000E+000,2.934000E+000,-2.092000E+000,2.507000E+000,-1.763000E+000,8.880000E-001,1.754000E+000,-9.580000E-001,-3.500000E-002,-5.320000E-001,5.190000E-001,5.200000E-001,-6.130000E-001,5.959000E+000,7.995000E+000,1.402422E+001
6,08/13/21,-8.400000E-002,9.690000E-001,1.228000E+000,-3.800000E-001,5.288000E+000,-3.092000E+000,1.780000E-001,-1.700000E-002,-1.433000E+000,8.290000E-001,-3.844000E+000,-1.960000E-001,-7.000000E-001,-2.730000E-001,-4.850000E-001,4.860000E-001,-2.120000E-001,1.343000E+000,1.862000E+000,3.818000E+000,-3.410000E-001,-9.820000E-001,1.207000E+000,-5.070000E-001,1.847000E+000,7.920000E-001,1.625000E+000,-1.658000E+000,-1.470000E-001,-4.390000E-001,8.830000E+000,-1.006000E+000,-2.736000E+000,6.190000E-001,4.480000E-001,8.340000E-001,-2.400000E-001,-2.772000E+000,1.421000E+000,-2.530000E-001,-5.200000E-002,-5.900000E-002,8.280000E-001,-6.580000E-001,6.242457E+000
6,08/14/21,-2.374000E+000,4.706000E+000,-3.720000E-001,-6.770000E-001,1.632000E+000,-1.698000E+000,1.840000E+000,2.326000E+000,6.900000E-001,2.509000E+000,1.791000E+000,2.800000E-002,-2.737000E+000,9.560000E-001,6.940000E-001,-2.370000E-001,7.640000E-001,4.530000E-001,1.251000E+000,-2.678000E+000,2.319000E+000,1.440000E-001,9.300000E-001,7.350000E+000,1.570000E-001,2.440000E-001,-2.956000E+000,2.873000E+000,-1.520000E+000,3.576000E+000,-3.178000E+000,-3.511000E+000,-2.067000E+000,-3.020000E-001,-1.000000E-001,1.996000E+000,-2.590000E-001,-4.956000E+000,9.000000E-001,1.563000E+000,-5.887000E+000,1.810000E+000,-1.114000E+000,-1.466000E+000,8.671694E+000
6,08/15/21,1.686000E+000,5.030000E-001,1.862000E+000,-1.201000E+000,3.506000E+000,-3.299000E+000,-3.000000E-002,1.658000E+000,1.295000E+000,-3.142000E+000,8.140000E-001,2.213000E+000,-1.963000E+000,8.500000E-001,-2.103500E+001,-4.230000E-001,3.400000E-001,1.983000E+000,3.657000E+000,-2.895000E+000,1.670000E+000,1.606000E+000,3.017000E+000,3.885000E+000,8.100000E-001,2.122000E+000,2.256000E+000,-2.202000E+000,-8.110000E-001,1.400000E-002,-5.961000E+000,-2.689000E+000,6.317000E+000,5.070000E-001,4.190000E-001,1.925000E+000,3.084000E+000,-6.625000E+000,1.030000E-001,-1.096000E+000,1.297000E+000,-4.340000E-001,-3.703000E+000,-2.510000E-001,2.389649E+001
6,08/16/21,1.432000E+000,1.148000E+000,-1.017000E+000,1.980000E-001,2.690000E+000,-2.440000E+000,1.181000E+000,-3.158000E+000,-1.086000E+000,3.670000E-001,-3.228000E+000,1.521000E+000,-5.180000E-001,-8.170000E-001,-5.470000E-001,-2.300000E-001,1.259000E+000,-7.420000E-001,3.783000E+000,3.103000E+000,-2.870000E-001,4.360000E-001,2.795000E+000,1.381000E+000,1.180000E-001,3.516000E+000,3.009000E+000,-1.283000E+000,1.600000E-001,-2.379000E+000,-1.666000E+000,-3.114000E+000,2.080000E-001,-2.658000E+000,1.741000E+000,4.400000E-001,1.339000E+000,1.785000E+000,-9.070000E-001,-1.726000E+000,-8.930000E-001,5.510000E-001,7.980000E-001,1.514000E+000,4.762495E+000
6,08/17/21,1.186000E+000,-2.519000E+000,1.680000E-001,-4.630000E-001,1.536000E+000,-1.578000E+000,6.910000E-001,-2.984000E+000,-1.002000E+000,2.128000E+000,-5.550000E-001,2.082000E+000,-1.960000E-001,1.770000E+000,1.166000E+000,-3.130000E-001,1.068000E+000,5.590000E-001,1.176000E+000,3.725000E+000,-1.076300E+001,-1.260000E-001,1.013000E+000,2.800000E-002,1.310000E-001,3.250000E-001,3.981000E+000,-4.430000E-001,2.118000E+000,-1.047000E+000,4.655000E+000,-2.465000E+000,1.832000E+000,9.730000E-001,-2.600000E-001,-4.366000E+000,-4.570000E-001,6.545000E+000,-8.850000E-001,-4.886000E+000,4.083000E+000,-1.504000E+000,1.090000E-001,3.494000E+000,1.126344E+001
6,08/18/21,-1.050000E+000,-6.110000E+000,-4.630000E-001,-1.630000E-001,8.600000E-002,4.950000E-001,-1.066000E+000,2.969000E+000,-3.960000E-001,4.578000E+000,1.900000E-002,2.143000E+000,-4.490000E-001,4.230000E-001,3.570000E-001,-9.900000E-002,-3.750000E-001,-5.970000E-001,1.123000E+000,1.669600E+001,-2.211000E+000,1.181000E+000,1.498000E+000,1.598000E+000,-2.330000E-001,5.444000E+000,-2.902000E+000,-2.280000E+000,-4.000000E-002,4.700000E-002,-4.431000E+000,-3.629000E+000,-2.301000E+000,2.003000E+000,-6.600000E-002,-2.294000E+000,1.813000E+000,-2.008000E+000,-2.910000E-001,-2.542000E+000,3.673000E+000,-9.540000E-001,-1.334000E+000,5.422000E+000,1.700120E+001
6,08/19/21,-1.264000E+000,-1.065000E+000,-2.850000E-001,-2.010000E-001,-3.050000E-001,8.300000E-001,-5.880000E-001,1.573000E+000,-4.580000E-001,5.084000E+000,3.940000E-001,2.081000E+000,-6.700000E-001,-5.000000E-002,-2.015000E+000,-1.010000E-001,2.660000E-001,-5.000000E-001,5.370000E-001,-2.610000E-001,1.435000E+000,4.040000E-001,1.318000E+000,-1.431000E+000,5.400000E-001,8.161000E+000,-3.489000E+000,2.190000E+000,-3.232000E+000,4.330000E-001,-2.620000E+000,4.770000E-001,-2.730000E+000,-1.738000E+000,7.290000E-001,1.566000E+000,-1.106000E+000,-2.201000E+000,-5.000000E-002,1.710000E-001,1.352000E+000,1.658000E+000,-1.261000E+000,2.885000E+000,6.047351E+000
6,08/20/21,-1.295000E+000,3.043000E+000,-1.272000E+000,-3.670000E-001,2.106000E+000,-1.393000E+000,-4.520000E-001,5.120000E-001,-1.652000E+000,1.999000E+000,1.695000E+000,1.464000E+000,-1.421000E+000,3.500000E-001,8.890000E-001,3.100000E-002,-1.039000E+000,-6.130000E-001,-1.405000E+000,-4.870000E-001,-2.606000E+000,-5.200000E-002,-1.540000E+000,-7.920000E-001,-2.520000E-001,-6.370000E-001,-1.369000E+000,1.194000E+000,1.951000E+000,2.472000E+000,-2.300000E-002,-5.300000E-002,1.700000E-002,-1.462000E+000,-1.745000E+000,1.524000E+000,-1.540000E-001,-3.090000E+000,-2.570000E-001,2.270000E-001,3.399000E+000,9.500000E-002,3.340000E-001,1.167000E+000,3.012678E+000
6,08/21/21,-1.797000E+000,-3.864000E+000,1.262000E+000,-2.070000E-001,1.480000E-001,-1.304000E+000,-1.570300E+001,1.042800E+001,1.226300E+001,7.400000E-002,1.766300E+001,-6.849000E+000,-2.569000E+000,-1.371000E+000,-6.140000E-001,5.000000E-003,4.030000E-001,-1.407000E+000,-2.510000E-001,2.140000E-001,3.027000E+000,-8.230000E-001,9.500000E-002,2.560000E-001,3.900000E-002,1.042400E+001,7.100000E-002,9.728000E+000,2.280000E-001,-2.220000E-001,3.304000E+000,-1.065000E+000,3.688000E+000,7.098000E+000,3.380000E-001,5.437000E+000,2.000000E-002,2.580000E-001,-4.420000E-001,-4.590000E-001,-1.788000E+000,2.500000E-002,-1.474000E+000,-2.432000E+000,4.039513E+001
6,08/22/21,-6.190000E-001,1.955000E+000,1.525000E+000,5.560000E-001,7.343000E+000,-2.358000E+000,-1.790000E-001,3.190000E+000,-2.050000E-001,4.350000E+000,-1.484000E+000,1.595000E+000,-1.093000E+000,1.198000E+000,1.070000E-001,-1.000000E-003,-6.450000E-001,8.470000E-001,-5.070000E-001,3.730000E-001,5.420000E-001,1.243000E+000,3.500000E-002,8.930000E-001,1.000000E-003,9.610000E-001,-2.228000E+000,1.280000E+000,1.134000E+000,1.803000E+000,-4.743000E+000,-1.419000E+000,-2.069000E+000,9.300000E-002,-1.710000E-001,-8.930000E-001,9.220000E-001,-9.200000E-002,1.304000E+000,-6.950000E-001,-9.940000E-001,-9.100000E-002,-2.662000E+000,-2.985000E+000,5.551653E+000
6,08/23/21,-5.010000E-001,3.641000E+000,3.743000E+000,6.670000E-001,1.211000E+000,-9.470000E-001,1.802000E+000,2.079000E+000,3.600000E-001,2.787000E+000,-3.031000E+000,-3.360000E-001,2.015000E+000,-2.240000E-001,-4.960000E-001,3.480000E-001,2.172000E+000,1.044000E+000,1.764000E+000,1.497000E+000,2.106000E+000,5.360000E-001,1.258000E+000,-2.160000E-001,5.800000E-002,2.144000E+000,-2.962000E+000,-1.990000E+000,-6.840000E-001,7.480000E-001,-1.335000E+000,-4.329000E+000,1.070000E-001,-1.392000E+000,2.530000E-001,-9.030000E-001,6.310000E-001,6.750000E-001,1.504000E+000,3.000000E-001,-6.981000E+000,1.781000E+000,-2.000000E-001,-2.224000E+000,5.884612E+000
6,08/24/21,-1.061000E+000,-1.396000E+000,-1.010000E-001,1.511000E+000,1.570000E+000,-9.720000E-001,2.741000E+000,1.663000E+000,6.230000E-001,-1.729000E+000,9.035000E+000,-8.950000E-001,-2.042000E+000,1.547000E+000,1.883000E+000,8.000000E-002,-2.100000E-002,4.530000E-001,-1.162000E+000,5.860000E-001,-2.600000E-002,6.800000E-001,-1.248000E+000,8.560000E-001,-7.000000E-002,1.138000E+000,-1.189000E+000,2.083000E+000,6.944000E+000,1.152000E+000,1.943000E+000,1.673000E+000,-4.740000E+000,-6.740000E-001,3.760000E-001,1.723000E+000,2.680000E-001,-1.927000E+000,-8.850000E-001,1.325000E+000,-2.138000E+000,-8.390000E-001,-3.927000E+000,-1.907900E+001,1.973247E+001
6,08/25/21,-1.242000E+000,-1.564000E+000,-2.130000E-001,3.850000E-001,1.210000E+000,-4.840000E-001,6.240000E-001,2.550000E+000,6.100000E-001,-1.875000E+000,1.032700E+001,-2.146000E+000,1.734000E+000,1.725000E+000,2.625000E+000,1.190000E-001,1.560000E-001,2.470000E-001,-3.130000E-001,1.610000E+000,7.720000E-001,1.260000E-001,-1.128000E+000,5.140000E-001,-1.000000E-003,-7.190000E-001,-3.285000E+000,4.749000E+000,6.631000E+000,2.677000E+000,5.693000E+000,1.420000E-001,-4.647000E+000,-7.510000E-001,5.580000E-001,8.930000E-001,-3.680000E-001,-1.860000E-001,-4.800000E-001,2.566000E+000,-5.546000E+000,1.053000E+000,-5.826000E+000,-2.566400E+001,3.348203E+001
6,08/26/21,-1.625000E+000,-1.934000E+000,8.200000E-002,1.191000E+000,-1.480000E+000,2.942000E+000,3.820000E-001,1.682000E+000,-9.880000E-001,-2.812000E+000,1.018100E+001,-2.340000E-001,4.024000E+000,2.354000E+000,3.329000E+000,1.540000E-001,9.380000E-001,-2.100000E-001,-3.317000E+000,-4.870000E-001,-8.190000E-001,0.000000E+000,-2.857000E+000,7.090000E-001,-4.070000E-001,1.345000E+000,-2.682000E+000,4.124000E+000,3.912000E+000,1.010000E+000,3.866000E+000,1.164000E+000,-3.856000E+000,-1.000000E+000,-1.284000E+000,1.721000E+000,-6.200000E-001,-4.040000E-001,1.306000E+000,2.401000E+000,-3.306000E+000,1.064000E+000,-5.201000E+000,-2.255500E+001,2.709522E+001
6,08/27/21,1.372000E+000,-2.287000E+000,-7.570000E-001,-1.870000E-001,-1.308000E+000,2.439000E+000,-8.230000E-001,1.633000E+000,-1.150000E+000,1.314000E+000,1.622000E+000,-3.189000E+000,1.079000E+000,6.160000E-001,2.656000E+000,-3.660000E-001,-1.171000E+000,-8.230000E-001,5.820000E-001,-1.998000E+000,8.660000E-001,8.500000E-002,-2.250000E-001,4.150000E-001,-2.000000E-003,-1.190000E-001,4.530000E-001,-9.500000E-001,6.667000E+000,3.370000E-001,-1.033300E+001,6.380000E-001,-1.680000E-001,5.282000E+000,1.069000E+000,6.940000E-001,-6.450000E-001,3.160000E-001,1.580000E-001,-2.310000E-001,-1.526000E+000,-8.060000E-001,4.560000E-001,2.498000E+000,7.996719E+000
6,08/28/21,-2.407000E+000,-2.090000E-001,-4.090000E-001,-5.340000E-001,1.026000E+000,-1.191000E+000,-1.148000E+000,7.940000E-001,7.700000E-001,-1.417000E+000,1.426000E+000,-2.786000E+000,-7.810000E-001,2.800000E-002,1.557000E+000,-3.210000E-001,1.110000E-001,-2.140000E-001,2.561000E+000,-5.110000E-001,1.500000E+000,5.500000E-002,1.573000E+000,3.960000E-001,-1.400000E-002,-8.720000E-001,-1.340000E+000,3.870000E-001,5.503000E+000,2.590000E-001,5.580000E-001,-2.194000E+000,4.019000E+000,-1.300000E-001,7.200000E-001,-3.290000E-001,-9.980000E-001,2.170000E-001,-5.620000E-001,-2.180000E-001,-1.986000E+000,-3.240000E-001,5.780000E-001,1.590000E+000,3.332245E+000
6,08/29/21,1.453000E+000,-2.396000E+000,-4.340000E-001,3.470000E-001,1.103000E+000,-1.283000E+000,-1.591000E+000,-1.504000E+000,1.547000E+000,-2.371000E+000,3.572000E+000,-2.870000E-001,-2.475000E+000,-2.880000E-001,-2.170000E-001,-5.950000E-001,6.260000E-001,-2.600000E-001,1.489000E+000,-5.080000E-001,-5.170000E-001,-4.470000E-001,5.380000E-001,-1.400000E-001,5.000000E-002,3.970000E-001,1.863000E+000,1.600000E-001,-9.030000E-001,-2.200000E-001,3.644000E+000,3.509000E+000,-3.571000E+000,5.350000E-001,-7.540000E-001,-1.860000E-001,-1.012000E+000,-2.530000E-001,-2.700000E-002,9.520000E-001,8.031000E+000,-8.520000E-001,-1.310000E-001,5.320000E-001,5.206098E+000
6,08/30/21,4.090000E-001,1.790000E-001,-6.430000E-001,2.270000E-001,5.440000E-001,-8.610000E-001,-2.430000E-001,-2.650000E-001,9.810000E-001,-2.480000E-001,-6.200000E-002,2.780000E-001,5.180000E-001,1.400000E-002,-7.410000E-001,1.600000E-002,-8.020000E-001,-6.640000E-001,-1.690000E-001,5.470000E-001,-1.617000E+000,4.203000E+000,-6.200000E-002,4.680000E+000,-1.000000E-003,1.264000E+000,6.240000E-001,-1.130000E+000,9.580000E-001,-2.040000E-001,-1.956000E+000,-4.800000E-002,9.280000E-001,5.010000E-001,-5.950000E-001,-8.260000E-001,4.153000E+000,-1.160000E-001,-3.760000E-001,-1.761000E+000,1.646000E+000,-1.133000E+000,-7.390000E-001,-3.718000E+000,3.171638E+000
6,08/31/21,-1.296000E+000,3.016000E+000,7.290000E-001,-4.560000E-001,2.156000E+000,-1.637000E+000,-3.390000E-001,-1.112000E+000,1.950000E+000,3.714000E+000,-1.279000E+000,5.000000E-003,-1.505000E+000,-5.600000E-001,3.050000E-001,-6.660000E-001,2.800000E-002,1.022000E+000,2.316000E+000,-1.264000E+000,1.225000E+000,1.930000E-001,1.512000E+000,-1.080000E+000,2.300000E-002,1.714000E+000,-2.900000E+000,2.392000E+000,-2.525000E+000,2.999000E+000,-4.288000E+000,-2.537000E+000,1.590000E-001,-7.840000E-001,-1.373000E+000,1.081000E+000,1.220000E-001,-1.423000E+000,8.420000E-001,1.800000E+000,-3.047000E+000,9.400000E-001,2.997000E+000,4.343000E+000,5.279481E+000
